course,branch,semester,paper_name,paper_code,exam_label,academic_year,paper_url,pdf_url,in_db
BPHARM,,5,medicinal chemistry 2,BP501T,2023,2022-23,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp-501t-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp-501t-2023.pdf,N
BPHARM,,5,medicinal chemistry 2,BP501T,jan-2023,2022-23,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp-501t-jan-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp-501t-jan-2023.pdf,N
BPHARM,,5,medicinal chemistry 2,BP501T,2021,2020-21,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-2021.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-2021.pdf,N
BPHARM,,5,medicinal chemistry 2,BP501T,2022,2021-22,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-2022.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-2022.pdf,N
BPHARM,,5,medicinal chemistry 2,BP501T,jan-2024,2023-24,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jan-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jan-2024.pdf,N
BPHARM,,5,medicinal chemistry 2,BP501T,jan-2025,2024-25,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jan-2025.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jan-2025.pdf,N
BPHARM,,5,medicinal chemistry 2,BP501T,jun-2024,2023-24,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jun-2024.pdf,N
BPHARM,,5,medicinal chemistry 2,BP501T,jun-2025,2024-25,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jun-2025.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jun-2025.pdf,N
BPHARM,,5,medicinal chemistry 2,BP501T,jun-2026,2025-26,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jun-2026.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bp501t-jun-2026.pdf,N
BPHARM,,5,medicinal chemistry 2,BT501T,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bt501t-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-medicinal-chemistry-2-bt501t-2020.pdf,N
BPHARM,,5,pharmaceutical and food microbiology,BOP353,2018,2017-18,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-and-food-microbiology-bop353-2018.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-and-food-microbiology-bop353-2018.pdf,N
BPHARM,,5,pharmaceutical chemistry 4 pharm351,,2015,2014-15,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-chemistry-4-pharm351-2015.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-chemistry-4-pharm351-2015.pdf,N
BPHARM,,5,pharmaceutical chemistry 6 medicinal chemistry 1,BOP351,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-chemistry-6-medicinal-chemistry-1-bop351-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-chemistry-6-medicinal-chemistry-1-bop351-2020.pdf,N
BPHARM,,5,pharmaceutical chemistry 6,RPH521,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-chemistry-6-rph521-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-chemistry-6-rph521-2020.pdf,N
BPHARM,,5,pharmaceutical jurisprudence,BP505T,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-2020.pdf,N
BPHARM,,5,pharmaceutical jurisprudence,BP505T,2021,2020-21,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-2021.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-2021.pdf,N
BPHARM,,5,pharmaceutical jurisprudence,BP505T,2022,2021-22,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-2022.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-2022.pdf,N
BPHARM,,5,pharmaceutical jurisprudence,BP505T,2023,2022-23,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-2023.pdf,N
BPHARM,,5,pharmaceutical jurisprudence,BP505T,feb-2024,2023-24,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-feb-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-feb-2024.pdf,N
BPHARM,,5,pharmaceutical jurisprudence,BP505T,jan-2023,2022-23,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-jan-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-jan-2023.pdf,N
BPHARM,,5,pharmaceutical jurisprudence,BP505T,jan-2025,2024-25,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-jan-2025.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-jan-2025.pdf,N
BPHARM,,5,pharmaceutical jurisprudence,BP505T,jun-2024,2023-24,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-jun-2024.pdf,N
BPHARM,,5,pharmaceutical jurisprudence,BP505T,may-2025,2024-25,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-may-2025.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-bp505t-may-2025.pdf,N
BPHARM,,5,pharmaceutical jurisprudence theory,BP505T,2026,2025-26,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-theory-bp505t-2026.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-theory-bp505t-2026.pdf,N
BPHARM,,5,pharmaceutical jurisprudence theory,BP505T,may-2026,2025-26,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-theory-bp505t-may-2026.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutical-jurisprudence-theory-bp505t-may-2026.pdf,N
BPHARM,,5,pharmaceutics 5 pharm352,,2015,2014-15,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-5-pharm352-2015.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-5-pharm352-2015.pdf,N
BPHARM,,5,pharmaceutics 6,BOP352,2018,2017-18,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-bop352-2018.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-bop352-2018.pdf,N
BPHARM,,5,pharmaceutics 6 pharmaceutical technology 1,BOP352,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-pharmaceutical-technology-1-bop352-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-pharmaceutical-technology-1-bop352-2020.pdf,N
BPHARM,,5,pharmaceutics 6 physical pharmacy pharm355,,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-physical-pharmacy-pharm355-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-physical-pharmacy-pharm355-2020.pdf,N
BPHARM,,5,pharmaceutics 6,RPH522,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-rph522-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-rph522-2020.pdf,N
BPHARM,,5,pharmaceutics 6,RPH522,2022,2021-22,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-rph522-2022.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-6-rph522-2022.pdf,N
BPHARM,,5,pharmaceutics 7 pharmaceutical and food microbiology,BOP353,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-7-pharmaceutical-and-food-microbiology-bop353-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-7-pharmaceutical-and-food-microbiology-bop353-2020.pdf,N
BPHARM,,5,pharmaceutics vi pharmaceutical technology 1,BOP352,2019,2018-19,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-vi-pharmaceutical-technology-1-bop-352-2019.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-vi-pharmaceutical-technology-1-bop-352-2019.pdf,N
BPHARM,,5,pharmaceutics vi pharmaceutical technology 1,RPH522,2019,2018-19,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-vi-pharmaceutical-technology-1-rph522-2019.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-vi-pharmaceutical-technology-1-rph522-2019.pdf,N
BPHARM,,5,pharmaceutics vii pharmaceutical and food microbiology,BOP353,2019,2018-19,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-vii-pharmaceutical-and-food-microbiology-bop353-2019.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmaceutics-vii-pharmaceutical-and-food-microbiology-bop353-2019.pdf,N
BPHARM,,5,pharmacognosy 2,BP504T,2023,2022-23,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp-504t-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp-504t-2023.pdf,N
BPHARM,,5,pharmacognosy 2,BP504T,jan-2023,2022-23,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp-504t-jan-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp-504t-jan-2023.pdf,N
BPHARM,,5,pharmacognosy 2,BP504T,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp504t-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp504t-2020.pdf,N
BPHARM,,5,pharmacognosy 2,BP504T,jan-2024,2023-24,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp504t-jan-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp504t-jan-2024.pdf,N
BPHARM,,5,pharmacognosy 2,BP504T,jan-2025,2024-25,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp504t-jan-2025.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp504t-jan-2025.pdf,N
BPHARM,,5,pharmacognosy 2,BP504T,may-2025,2024-25,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp504t-may-2025.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-bp504t-may-2025.pdf,N
BPHARM,,5,pharmacognosy 2 theory,BP504T,may-2026,2025-26,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-theory-bp504t-may-2026.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-2-theory-bp504t-may-2026.pdf,N
BPHARM,,5,pharmacognosy 3,RPH530,2019,2018-19,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-3-rph530-2019.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-3-rph530-2019.pdf,N
BPHARM,,5,pharmacognosy 3,RPH530,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-3-rph530-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-3-rph530-2020.pdf,N
BPHARM,,5,pharmacognosy 3,RPH530,2022,2021-22,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-3-rph530-2022.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-3-rph530-2022.pdf,N
BPHARM,,5,pharmacognosy and phytochemistry 2,BP504T,2021,2020-21,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-2-bp504t-2021.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-2-bp504t-2021.pdf,N
BPHARM,,5,pharmacognosy and phytochemistry 2,BP504T,2022,2021-22,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-2-bp504t-2022.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-2-bp504t-2022.pdf,N
BPHARM,,5,pharmacognosy and phytochemistry,BP504T,jun-2024,2023-24,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-bp504t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-bp504t-jun-2024.pdf,N
BPHARM,,5,pharmacology 1,BOP354,2018,2017-18,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-bop-354-2018.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-bop-354-2018.pdf,N
BPHARM,,5,pharmacology 1 pharm 353,,2015,2014-15,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharm-353-2015.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharm-353-2015.pdf,N
BPHARM,,5,pharmacology 1 pharmacology and toxicology,BOP354,2019,2018-19,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharmacology-and-toxicology-bop354-2019.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharmacology-and-toxicology-bop354-2019.pdf,N
BPHARM,,5,pharmacology 1 pharmacology and toxicology,RPH524,2019,2018-19,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharmacology-and-toxicology-rph524-2019.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharmacology-and-toxicology-rph524-2019.pdf,N
BPHARM,,5,pharmacology 1,RPH524,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-rph524-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-rph524-2020.pdf,N
BPHARM,,5,pharmacology 1,RPH524,2022,2021-22,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-rph524-2022.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-rph524-2022.pdf,N
BPHARM,,5,pharmacology 2,BOP503T,2020,2019-20,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bop503t-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bop503t-2020.pdf,N
BPHARM,,5,pharmacology 2,BP503T,2021,2020-21,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2021.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2021.pdf,N
BPHARM,,5,pharmacology 2,BP503T,2022,2021-22,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2022.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2022.pdf,N
BPHARM,,5,pharmacology 2,BP503T,2023,2022-23,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2023.pdf,N
BPHARM,,5,pharmacology 2,BP503T,feb-2024,2023-24,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-feb-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-feb-2024.pdf,N
BPHARM,,5,pharmacology 2,BP503T,jan-2023,2022-23,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jan-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jan-2023.pdf,N
BPHARM,,5,pharmacology 2,BP503T,jan-2025,2024-25,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jan-2025.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jan-2025.pdf,N
BPHARM,,5,pharmacology 2,BP503T,jun-2024,2023-24,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jun-2024.pdf,N
BPHARM,,5,pharmacology 2,BP503T,jun-2025,2024-25,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jun-2025.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jun-2025.pdf,N
BPHARM,,5,pharmacology 2,BP503T,may-2026,2025-26,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-may-2026.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-may-2026.pdf,N
BPHARM,,6,biopharmaceutics and pharmacokinetics t,BP604,2023,2022-23,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp-604-t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp-604-t-2023.pdf,N
BPHARM,,6,biopharmaceutics and pharmacokinetics,BP604T,2023,2022-23,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp-604t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp-604t-2023.pdf,N
BPHARM,,6,biopharmaceutics and pharmacokinetics,BP604T,2022,2021-22,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-2022.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-2022.pdf,N
BPHARM,,6,biopharmaceutics and pharmacokinetics,BP604T,jan-2025,2024-25,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-jan-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-jan-2025.pdf,N
BPHARM,,6,biopharmaceutics and pharmacokinetics,BP604T,jun-2024,2023-24,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-jun-2024.pdf,N
BPHARM,,6,biopharmaceutics and pharmacokinetics,BP604T,may-2025,2024-25,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-may-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-may-2025.pdf,N
BPHARM,,6,biopharmaceutics and pharmacokinetics theory,BP604T,may-2026,2025-26,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-theory-bp604t-may-2026.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-theory-bp604t-may-2026.pdf,N
BPHARM,,6,biopharmaceutics and pkinetics,,2007,2006-07,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pkinetics-2007.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pkinetics-2007.pdf,N
BPHARM,,6,business communication,PH365,2015,2014-15,https://www.aktuonline.com/papers/bpharm-6-sem-business-communication-ph365-2015.html,https://www.aktuonline.com/papers/bpharm-6-sem-business-communication-ph365-2015.pdf,N
BPHARM,,6,environment and ecology,PHAR366,2007,2006-07,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-phar-366-2007.html,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-phar-366-2007.pdf,N
BPHARM,,6,environment and ecology,PHAR366,2016,2015-16,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-phar-366-2016.html,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-phar-366-2016.pdf,N
BPHARM,,6,environment and ecology pharm366,,2015,2014-15,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-pharm366-2015.html,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-pharm366-2015.pdf,N
BPHARM,,6,environment and ecology,RPH625,2019,2018-19,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-rph625-2019.html,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-rph625-2019.pdf,N
BPHARM,,6,herbal drug,BP603T,2023,2022-23,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-bp603t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-bp603t-2023.pdf,N
BPHARM,,6,herbal drug technology,BP603T,2023,2022-23,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp-603t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp-603t-2023.pdf,N
BPHARM,,6,herbal drug technology,BP603T,2022,2021-22,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2022.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2022.pdf,N
BPHARM,,6,herbal drug technology,BP603T,2023,2022-23,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2023.pdf,N
BPHARM,,6,herbal drug technology,BP603T,2025,2024-25,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2025.pdf,N
BPHARM,,6,herbal drug technology,BP603T,jun-2024,2023-24,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-jun-2024.pdf,N
BPHARM,,6,herbal drug technology,BP603T,jun-2025,2024-25,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-jun-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-jun-2025.pdf,N
BPHARM,,6,herbal drug technology theory,BP603T,may-2026,2025-26,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-theory-bp603t-may-2026.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-theory-bp603t-may-2026.pdf,N
BPHARM,,6,medicinal chemistry 2,BOP361,2017,2016-17,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-2-bop361-2017.html,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-2-bop361-2017.pdf,N
